-6.513922188219495313e-02
-1.954450748416365347e+00
9.671641535518173960e-01
1.826615897421620671e+00
2.436029219000537815e-02
-4.475262466248949161e-02
4.019334595192567861e+00
2.961159259682325656e-02
5.563815811652296495e-02
-2.019067448390701736e-01
-5.537398829919574356e-02
1.909725085535022071e+00
-1.570083439842504092e+00
-3.468087130626142101e-02
-1.268470151617470565e+00
3.121469492612622965e+00
-9.214347759598085072e-04
-6.166896700056623271e-02
-1.905341121053587619e-02
-6.116959769431529192e-02
