-5.578722476014845444e-02
2.030023658860905744e+00
-1.283680532914316830e+00
-2.921392999293702442e+00
-4.042756818571601601e-02
-1.012218827587976766e-02
1.751342798746152729e-01
3.249181680131012911e-02
2.721428043748553086e-02
4.403646152916760870e-01
-5.467670399171781909e-02
1.522653489004805794e+00
4.131555425180979402e-01
-3.767639418008160435e-02
1.226897957805268335e+00
-2.850670461345289897e-01
-1.074277383745104921e-03
-5.672612998283263486e-02
5.901151196325989806e-02
-3.705421551607175623e-02
